"tourney_name","link_name","surface","location","draw_size","tourney_level","tourney_date","match_num","p1_seed","p1_entry","p1_name","p1_rank","p1_rank_pts","p1_country","p1_birthdate","p1_age","p1_turned_pro","p1_wgt","p1_hgt","p1_hand","p1_backhand","p2_seed","p2_entry","p2_name","p2_rank","p2_rank_pts","p2_country","p2_birthdate","p2_age","p2_turned_pro","p2_wgt","p2_hgt","p2_hand","p2_backhand","score","best_of","round","minutes","p1_ace","p1_df","p1_svpt","p1_1stIn","p1_1stWon","p1_2ndWon","p1_SvGms","p1_bpSaved","p1_bpFaced","p2_ace","p2_df","p2_svpt","p2_1stIn","p2_1stWon","p2_2ndWon","p2_SvGms","p2_bpSaved","p2_bpFaced"
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,280,6,,"Milos Raonic",18,1960,"CAN",1990-12-27,28.470910335,2008,98,196,"R","Two-Handed",,,"Marco Cecchinato",39,1130,"ITA",1992-09-30,26.710472279,2010,78,185,"R","One-Handed","6-3 6-2",3,"Round of 32",68,5,3,61,39,24,9,8,6,9,24,4,52,29,26,13,9,1,1
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,279,7,,"Stan Wawrinka",19,1715,"SUI",1985-03-28,34.220396988,2002,81,183,"R","One-Handed",,"W","Daniel Evans",70,768,"GBR",1990-05-23,29.067761807,2006,75,175,"R","One-Handed","6-3 6-4",3,"Round of 32",72,7,1,55,31,26,17,10,2,2,1,4,50,34,24,9,9,2,4
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,278,8,,"Felix Auger-Aliassime",21,1462,"CAN",2000-08-08,18.855578371,2017,84,191,"R","Two-Handed",,,"Grigor Dimitrov",46,997,"BUL",1991-05-16,28.087611225,2008,80,191,"R","One-Handed","6-4 6-4",3,"Round of 32",74,6,2,47,32,25,11,10,1,3,15,4,63,41,35,11,10,2,2
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,277,,"Q","Aljaz Bedene",93,595,"SLO",1989-07-18,29.9137577,2008,72,183,"R","Two-Handed",,,"Alex de Minaur",24,1410,"AUS",1999-02-17,20.328542094,2015,69,180,"R","Two-Handed","3-6 6-4 6-4",3,"Round of 32",113,4,4,98,57,43,23,15,6,8,11,0,73,48,41,15,14,1,2
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,276,,,"Jeremy Chardy",49,940,"FRA",1987-02-12,32.342231348,2005,75,188,"R","Two-Handed",,,"Mikhail Kukushkin",47,955,"KAZ",1987-12-26,31.474332649,2006,72,183,"R","Two-Handed","6-1 6-3",3,"Round of 32",63,6,2,45,32,27,6,8,3,3,1,1,60,45,26,5,8,4,8
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,275,,,"Nick Kyrgios",36,1225,"AUS",1995-04-27,24.13963039,2013,85,193,"R","Two-Handed",,"L","Roberto Carballes Baena",73,742,"ESP",1993-03-23,26.234086242,2011,76,180,"R","Two-Handed","7-6(4) 6-3",3,"Round of 32",90,7,6,59,30,26,17,10,0,0,2,3,87,49,32,18,11,5,7
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,274,,"W","Feliciano Lopez",108,540,"ESP",1981-09-20,37.73853525,1997,88,188,"L","One-Handed",,,"Marton Fucsovics",52,930,"HUN",1992-02-08,27.353867214,2010,82,188,"R","Two-Handed","6-7(4) 6-3 6-4",3,"Round of 32",121,5,8,106,62,43,24,16,8,12,14,4,79,40,34,26,15,0,1
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,273,,"Q","Nicolas Mahut",189,272,"FRA",1982-01-21,37.401779603,2000,80,191,"R","One-Handed",,,"Frances Tiafoe",35,1230,"USA",1998-01-20,21.404517454,2015,77,188,"R","Two-Handed","6-3 7-6(5)",3,"Round of 32",81,9,1,70,46,35,13,11,2,3,5,2,65,42,29,11,10,3,5
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,272,,,"Lucas Pouille",26,1340,"FRA",1994-02-23,25.311430527,2012,81,185,"R","Two-Handed",,"W","Jay Clarke",162,342,"GBR",1998-07-27,20.889801506,,80,183,"R","Two-Handed","7-6(2) 6-1",3,"Round of 32",72,3,6,57,25,21,13,9,7,9,4,2,67,42,32,16,10,2,2
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,271,,,"Diego Schwartzman",23,1440,"ARG",1992-08-16,26.833675565,2010,64,170,"R","Two-Handed",,"Q","Alexander Bublik",85,661,"KAZ",1997-06-17,21.998631075,2014,76,196,"R","Two-Handed","6-2 6-3",3,"Round of 32",51,1,3,40,25,23,9,8,0,0,4,5,51,26,16,11,9,3,7
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,270,,,"Gilles Simon",37,1190,"FRA",1984-12-27,34.46954141,2002,70,183,"R","Two-Handed",,"Q","James Ward",204,260,"GBR",1987-02-09,32.350444901,2006,74,191,"R","Two-Handed","3-6 6-3 7-6(2)",3,"Round of 32",149,9,2,108,58,38,28,15,8,11,3,3,102,65,44,16,15,3,6
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,269,8,,"Aljaz Bedene",93,595,"SLO",1989-07-18,29.9137577,2008,72,183,"R","Two-Handed",2,,"Roberto Carballes Baena",73,742,"ESP",1993-03-23,26.234086242,2011,76,180,"R","Two-Handed","7-6(5) 3-6 6-1",3,"2nd Round Qualifying",135,9,5,112,61,40,29,14,7,10,13,2,82,45,38,20,14,4,6
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,268,3,,"Alexander Bublik",85,661,"KAZ",1997-06-17,21.998631075,2014,76,196,"R","Two-Handed",,,"Tommy Paul",138,416,"USA",1997-05-17,22.083504449,2015,78,185,"R","Two-Handed","6-4 7-6(4)",3,"2nd Round Qualifying",78,14,8,82,53,41,11,11,5,7,2,3,74,43,33,13,11,5,8
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,267,,"W","James Ward",204,260,"GBR",1987-02-09,32.350444901,2006,74,191,"R","Two-Handed",4,,"Ivo Karlovic",86,659,"CRO",1979-02-28,40.298425736,2000,104,211,"R","One-Handed","7-6(4) 6-4",3,"2nd Round Qualifying",80,15,1,73,44,37,14,11,6,7,8,2,61,31,27,22,11,0,0
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,266,,"W","Nicolas Mahut",189,272,"FRA",1982-01-21,37.401779603,2000,80,191,"R","One-Handed",,,"Alejandro Davidovich Fokina",129,440,"ESP",1999-06-05,20.032854209,,,,"U","Unknown","7-5 4-6 6-3",3,"2nd Round Qualifying",100,8,3,85,57,45,16,16,2,4,4,5,82,56,39,15,15,5,8
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,265,,"W","Nicolas Mahut",189,272,"FRA",1982-01-21,37.401779603,2000,80,191,"R","One-Handed",1,,"Nicolas Jarry",60,855,"CHI",1995-10-11,23.682409309,2014,90,198,"R","Two-Handed","6-3 6-7(4) 7-6(6)",3,"1st Round Qualifying",140,7,6,105,57,40,24,16,6,11,3,6,106,61,40,28,17,2,6
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,264,2,,"Roberto Carballes Baena",73,742,"ESP",1993-03-23,26.234086242,2011,76,180,"R","Two-Handed",,,"Alexei Popyrin",103,558,"AUS",1999-08-05,19.865845311,,78,196,"R","Two-Handed","6-2 5-7 6-4",3,"1st Round Qualifying",110,7,3,83,51,40,20,15,0,1,13,3,91,55,43,15,15,11,14
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,263,3,,"Alexander Bublik",85,661,"KAZ",1997-06-17,21.998631075,2014,76,196,"R","Two-Handed",,"W","Jack Draper",571,6,"GBR",2001-12-22,17.483915127,,,,"U","Unknown","6-2 1-6 6-3",3,"1st Round Qualifying",82,14,3,80,50,33,13,12,11,15,5,7,66,33,25,12,12,2,7
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,262,4,,"Ivo Karlovic",86,659,"CRO",1979-02-28,40.298425736,2000,104,211,"R","One-Handed",,,"Peter Polansky",131,431,"CAN",1988-06-15,31.003422313,2007,80,183,"R","Two-Handed","6-3 7-5",3,"1st Round Qualifying",67,16,1,58,31,27,20,11,4,4,6,3,62,37,27,13,10,0,2
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,261,,,"Alejandro Davidovich Fokina",129,440,"ESP",1999-06-05,20.032854209,,,,"U","Unknown",5,,"Bernard Tomic",88,650,"AUS",1992-10-21,26.652977413,2008,91,196,"R","Two-Handed","6-4 7-6(3)",3,"1st Round Qualifying",76,4,4,73,54,38,9,11,1,3,4,2,77,50,33,11,11,3,6
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,260,,,"Tommy Paul",138,416,"USA",1997-05-17,22.083504449,2015,78,185,"R","Two-Handed",6,,"Bradley Klahn",89,628,"USA",1990-08-20,28.824093087,2012,75,183,"L","Two-Handed","6-1 6-4",3,"1st Round Qualifying",58,2,1,52,32,26,13,9,2,2,2,1,52,31,20,8,8,5,8
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,259,,"W","James Ward",204,260,"GBR",1987-02-09,32.350444901,2006,74,191,"R","Two-Handed",7,,"Prajnesh Gunneswaran",91,623,"IND",1989-11-12,29.593429158,,80,188,"L","Two-Handed","6-1 6-4",3,"1st Round Qualifying",55,5,0,44,22,19,17,9,0,0,2,1,55,30,18,14,8,3,6
"Fever-Tree Championships","London","Grass","London, Great Britain",32,"CATEGORYSTAMPS_500",2019-06-17,258,8,,"Aljaz Bedene",93,595,"SLO",1989-07-18,29.9137577,2008,72,183,"R","Two-Handed",,,"Jurgen Zopp",244,194,"EST",1988-03-29,31.216974675,2008,88,191,"R","Two-Handed","6-2 7-6(2)",3,"1st Round Qualifying",78,3,1,76,55,31,10,10,10,13,11,4,60,36,32,9,10,0,1
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,300,,,"Adrian Mannarino",48,976,"FRA",1988-06-29,30.945927447,2004,70,180,"L","Two-Handed",,,"Jordan Thompson",69,757,"AUS",1994-04-20,25.138945927,2013,73,183,"R","Two-Handed","7-6(7) 6-3",3,"Final",121,5,0,70,49,32,9,10,2,4,4,2,89,54,38,20,11,6,7
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,299,,,"Adrian Mannarino",48,976,"FRA",1988-06-29,30.945927447,2004,70,180,"L","Two-Handed",2,"W","Borna Coric",15,2525,"CRO",1996-11-14,22.568104038,2013,79,185,"R","Two-Handed","4-6 6-3 7-6(4)",3,"Semifinals",157,3,4,99,63,47,15,16,2,5,9,1,95,56,38,20,15,4,7
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,298,,,"Jordan Thompson",69,757,"AUS",1994-04-20,25.138945927,2013,73,183,"R","Two-Handed",8,,"Richard Gasquet",39,1125,"FRA",1986-06-18,32.977412731,2002,75,185,"R","One-Handed","7-5 6-3",3,"Semifinals",101,3,0,72,38,26,17,10,10,13,11,2,74,45,34,14,11,4,5
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,297,2,"W","Borna Coric",15,2525,"CRO",1996-11-14,22.568104038,2013,79,185,"R","Two-Handed",7,,"Cristian Garin",37,1201,"CHI",1996-05-30,23.028062971,2011,85,185,"R","Two-Handed","6-7(4) 6-3 7-6(6)",3,"Quarterfinals",150,7,5,107,61,47,25,17,4,8,16,1,106,75,58,14,16,4,6
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,296,,,"Jordan Thompson",69,757,"AUS",1994-04-20,25.138945927,2013,73,183,"R","Two-Handed",3,,"Alex de Minaur",25,1410,"AUS",1999-02-17,20.309377139,2015,69,180,"R","Two-Handed","4-6 6-2 6-3",3,"Quarterfinals",118,0,6,75,50,35,10,13,1,6,5,1,94,59,42,18,14,5,8
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,295,,,"Adrian Mannarino",48,976,"FRA",1988-06-29,30.945927447,2004,70,180,"L","Two-Handed",5,,"David Goffin",29,1325,"BEL",1990-12-07,28.506502396,2009,68,180,"R","Two-Handed","4-6 7-5 6-3",3,"Quarterfinals",145,4,10,90,40,26,24,15,6,12,4,6,114,76,46,20,16,8,13
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,294,8,,"Richard Gasquet",39,1125,"FRA",1986-06-18,32.977412731,2002,75,185,"R","One-Handed",,,"Nicolas Jarry",58,855,"CHI",1995-10-11,23.663244353,2014,90,198,"R","Two-Handed","7-6(8) 6-4",3,"Quarterfinals",104,14,2,74,42,29,21,11,3,4,6,1,86,62,46,13,11,4,4
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,293,,,"Nicolas Jarry",58,855,"CHI",1995-10-11,23.663244353,2014,90,198,"R","Two-Handed",1,,"Stefanos Tsitsipas",6,4080,"GRE",1998-08-12,20.826830938,2016,83,191,"R","One-Handed","6-4 3-6 6-4",3,"Round of 16",120,6,5,88,52,39,19,15,2,4,13,2,79,46,35,22,14,5,6
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,292,2,"W","Borna Coric",15,2525,"CRO",1996-11-14,22.568104038,2013,79,185,"R","Two-Handed",,,"Taylor Fritz",42,1055,"USA",1997-10-28,21.615331964,2015,84,193,"R","Two-Handed","4-6 6-3 6-3",3,"Round of 16",102,7,2,75,44,34,17,14,0,3,14,0,80,55,45,13,14,3,4
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,291,3,,"Alex de Minaur",25,1410,"AUS",1999-02-17,20.309377139,2015,69,180,"R","Two-Handed",,,"Andreas Seppi",71,750,"ITA",1984-02-21,35.299110198,2002,75,191,"R","Two-Handed","7-5 6-3",3,"Round of 16",87,1,0,65,35,22,23,11,2,3,3,4,61,29,23,14,10,5,8
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,290,,,"Adrian Mannarino",48,976,"FRA",1988-06-29,30.945927447,2004,70,180,"L","Two-Handed",4,,"Fernando Verdasco",27,1370,"ESP",1983-11-15,35.567419576,2001,87,185,"L","Two-Handed","1-6 6-3 6-4",3,"Round of 16",102,1,4,88,52,30,21,13,8,12,5,2,71,48,32,11,13,0,4
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,289,5,,"David Goffin",29,1325,"BEL",1990-12-07,28.506502396,2009,68,180,"R","Two-Handed",,,"Pierre-Hugues Herbert",43,1053,"FRA",1991-03-18,28.229979466,2010,75,188,"R","Two-Handed","6-3 7-5",3,"Round of 16",91,13,2,72,45,33,15,11,1,2,6,2,66,40,26,13,10,3,6
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,288,,,"Jordan Thompson",69,757,"AUS",1994-04-20,25.138945927,2013,73,183,"R","Two-Handed",6,,"Frances Tiafoe",34,1230,"USA",1998-01-20,21.385352498,2015,77,188,"R","Two-Handed","6-3 6-2",3,"Round of 16",66,5,1,50,41,30,7,9,2,3,1,3,54,35,22,6,8,1,5
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,287,7,,"Cristian Garin",37,1201,"CHI",1996-05-30,23.028062971,2011,85,185,"R","Two-Handed",,,"Robin Haase",67,781,"NED",1987-04-06,32.177960301,2005,71,191,"R","Two-Handed","7-5 7-5",3,"Round of 16",105,3,2,78,47,30,15,12,6,9,8,5,79,44,28,14,12,7,12
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,286,8,,"Richard Gasquet",39,1125,"FRA",1986-06-18,32.977412731,2002,75,185,"R","One-Handed",,,"Mikhail Kukushkin",51,955,"KAZ",1987-12-26,31.455167693,2006,72,183,"R","Two-Handed","6-4 6-3",3,"Round of 16",84,1,3,71,38,25,13,10,9,13,8,1,57,36,26,12,9,1,2
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,285,5,,"David Goffin",29,1325,"BEL",1990-12-07,28.506502396,2009,68,180,"R","Two-Handed",,"Q","Alejandro Davidovich Fokina",133,418,"ESP",1999-06-05,20.013689254,,,,"U","Unknown","6-0 6-2",3,"Round of 32",48,5,1,34,22,20,8,7,0,0,1,2,46,35,16,4,7,5,10
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,284,6,,"Frances Tiafoe",34,1230,"USA",1998-01-20,21.385352498,2015,77,188,"R","Two-Handed",,,"Joao Sousa",70,750,"POR",1989-03-30,30.195756331,2008,74,185,"R","Two-Handed","6-2 7-6(0)",3,"Round of 32",74,7,1,74,47,30,14,10,9,12,6,3,60,37,32,12,10,0,1
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,283,7,,"Cristian Garin",37,1201,"CHI",1996-05-30,23.028062971,2011,85,185,"R","Two-Handed",,"Q","Salvatore Caruso",147,388,"ITA",1992-12-15,26.483230664,2010,80,185,"R","Two-Handed","6-1 6-4",3,"Round of 32",66,4,1,50,26,21,16,9,3,4,1,1,53,37,20,6,8,3,7
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,282,8,,"Richard Gasquet",39,1125,"FRA",1986-06-18,32.977412731,2002,75,185,"R","One-Handed",,,"Aljaz Bedene",95,595,"SLO",1989-07-18,29.894592745,2008,72,183,"R","Two-Handed","6-7(3) 7-6(5) 6-4",3,"Round of 32",146,21,3,120,80,55,20,17,8,12,8,2,93,64,50,13,17,0,3
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,281,,,"Taylor Fritz",42,1055,"USA",1997-10-28,21.615331964,2015,84,193,"R","Two-Handed",,"W","Jurij Rodionov",201,257,"AUT",1999-05-16,20.06844627,2017,86,191,"L","Two-Handed","7-6(2) 6-4",3,"Round of 32",79,8,0,65,39,30,16,11,2,3,14,2,73,41,33,20,11,7,7
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,280,,,"Robin Haase",67,781,"NED",1987-04-06,32.177960301,2005,71,191,"R","Two-Handed",,,"Ugo Humbert",61,827,"FRA",1998-06-26,20.955509925,,68,175,"L","Two-Handed","5-7 7-6(2) 7-6(4)",3,"Round of 32",146,15,3,112,69,55,24,18,3,5,18,3,114,70,57,23,18,3,4
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,279,,,"Pierre-Hugues Herbert",43,1053,"FRA",1991-03-18,28.229979466,2010,75,188,"R","Two-Handed",,,"Matthew Ebden",64,806,"AUS",1987-11-26,31.537303217,2006,80,188,"R","Two-Handed","6-4 7-5",3,"Round of 32",82,5,5,69,45,32,7,11,7,11,13,5,65,43,35,9,11,2,4
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,278,,,"Nicolas Jarry",58,855,"CHI",1995-10-11,23.663244353,2014,90,198,"R","Two-Handed",,"Q","Jannik Sinner",215,227,"ITA",2001-08-16,17.815195072,,75,188,"R","Two-Handed","7-6(4) 6-3",3,"Round of 32",81,1,2,58,35,20,15,10,0,3,10,0,66,43,31,13,11,1,3
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,277,,,"Mikhail Kukushkin",51,955,"KAZ",1987-12-26,31.455167693,2006,72,183,"R","Two-Handed",,,"Lorenzo Sonego",74,732,"ITA",1995-05-11,24.082135524,,73,,"R","Two-Handed","5-7 6-4 6-4",3,"Round of 32",127,7,3,91,53,42,21,16,2,4,0,2,93,61,47,18,16,3,4
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,276,,,"Adrian Mannarino",48,976,"FRA",1988-06-29,30.945927447,2004,70,180,"L","Two-Handed",,"W","Thiemo de Bakker",229,212,"NED",1988-09-19,30.721423682,,83,193,"R","Two-Handed","6-2 6-1",3,"Round of 32",59,9,4,55,32,22,4,7,9,13,3,0,42,21,17,16,8,0,0
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,275,,,"Andreas Seppi",71,750,"ITA",1984-02-21,35.299110198,2002,75,191,"R","Two-Handed",,"L","Thomas Fabbiano",96,592,"ITA",1989-05-26,30.039698836,2005,69,173,"R","Two-Handed","7-6(10) 7-5",3,"Round of 32",117,3,3,89,57,39,12,12,2,6,10,2,96,60,40,19,12,4,7
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,274,,,"Jordan Thompson",69,757,"AUS",1994-04-20,25.138945927,2013,73,183,"R","Two-Handed",,"Q","Tommy Paul",131,421,"USA",1997-05-17,22.064339493,2015,78,185,"R","Two-Handed","3-6 6-1 6-4",3,"Round of 32",102,3,3,79,45,35,18,13,1,3,3,0,72,38,26,19,13,4,8
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,273,,,"Jannik Sinner",215,227,"ITA",2001-08-16,17.815195072,,75,188,"R","Two-Handed",2,,"Thomas Fabbiano",96,592,"ITA",1989-05-26,30.039698836,2005,69,173,"R","Two-Handed","6-4 6-2",3,"2nd Round Qualifying",77,0,4,70,52,28,8,9,9,13,5,0,60,41,28,10,9,1,2
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,272,5,,"Tommy Paul",131,421,"USA",1997-05-17,22.064339493,2015,78,185,"R","Two-Handed",,,"Daniel Brands",182,278,"GER",1987-07-17,31.898699521,2005,92,196,"R","One-Handed","7-5 6-4",3,"2nd Round Qualifying",76,2,1,63,39,25,12,11,5,8,4,2,75,44,34,16,11,4,5
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,271,6,,"Alejandro Davidovich Fokina",133,418,"ESP",1999-06-05,20.013689254,,,,"U","Unknown",,,"Andrea Arnaboldi",205,252,"ITA",1987-12-27,31.452429843,2006,72,180,"L","One-Handed","7-6(5) 7-5",3,"2nd Round Qualifying",93,0,3,83,50,38,17,12,6,7,7,3,78,45,34,22,12,3,3
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,270,8,,"Salvatore Caruso",147,388,"ITA",1992-12-15,26.483230664,2010,80,185,"R","Two-Handed",,,"Marcos Giron",161,337,"USA",1993-07-24,25.87816564,2014,77,180,"R","Two-Handed","6-3 3-6 6-3",3,"2nd Round Qualifying",128,5,5,95,53,37,17,13,9,13,5,3,90,64,45,11,14,2,5
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,269,,,"Andrea Arnaboldi",205,252,"ITA",1987-12-27,31.452429843,2006,72,180,"L","One-Handed",1,,"Bradley Klahn",89,618,"USA",1990-08-20,28.804928131,2012,75,183,"L","Two-Handed","4-6 6-4 6-2",3,"1st Round Qualifying",110,6,10,90,49,33,15,14,6,12,1,4,90,60,41,14,14,4,8
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,268,2,,"Thomas Fabbiano",96,592,"ITA",1989-05-26,30.039698836,2005,69,173,"R","Two-Handed",,"W","Emil Ruusuvuori",404,31,"FIN",1999-04-02,20.188911704,,75,185,"R","Two-Handed","4-6 6-3 6-1",3,"1st Round Qualifying",99,0,0,84,65,42,14,13,5,6,3,1,81,50,35,13,13,10,14
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,267,,,"Marcos Giron",161,337,"USA",1993-07-24,25.87816564,2014,77,180,"R","Two-Handed",3,,"Jason Jung",120,482,"TPE",1989-06-15,29.984941821,2011,69,180,"R","Two-Handed","6-2 5-7 6-2",3,"1st Round Qualifying",121,3,4,103,68,36,21,14,6,11,4,2,86,49,38,19,14,9,11
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,266,,,"Daniel Brands",182,278,"GER",1987-07-17,31.898699521,2005,92,196,"R","One-Handed",4,,"Alex Bolt",130,423,"AUS",1993-01-05,26.425735797,,84,183,"L","Two-Handed","6-4 6-2",3,"1st Round Qualifying",58,4,0,47,29,24,7,9,4,7,5,2,56,37,28,12,9,9,9
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,265,5,,"Tommy Paul",131,421,"USA",1997-05-17,22.064339493,2015,78,185,"R","Two-Handed",,,"Egor Gerasimov",155,361,"BLR",1992-11-11,26.576317591,2010,84,183,"R","Two-Handed","6-4 6-3",3,"1st Round Qualifying",68,4,1,51,33,24,8,9,1,4,3,2,68,35,24,21,10,2,3
"Libema Open","S Hertogenbosch","Grass","s-Hertogenbosch, Netherlands",28,"CATEGORYSTAMPS_250",2019-06-10,264,6,,"Alejandro Davidovich Fokina",133,418,"ESP",1999-06-05,20.013689254,,,,"U","Unknown",,"W","Nicolas Mahut",252,182,"FRA",1982-01-21,37.382614648,2000,80,191,"R","One-Handed","6-2 6-4",3,"1st Round Qualifying",69,2,5,65,42,25,9,9,6,10,5,0,56,31,25,12,9,4,5
